source,target,relationship_type
FELOBE COMERCIO E IMPORTACAO LTDA,MARCELO AMARO DE LOLIO,new_company_to_socio
TOUCRED CONSULTORIA DE CREDITO FRANCHISING LTDA,TAMIN PARTICIPACOES LTDA,new_company_to_socio
TOUCRED CONSULTORIA DE CREDITO FRANCHISING LTDA,ANTONIO JOSE SANTOS GUIMARAES,new_company_to_socio
TOUCRED CONSULTORIA DE CREDITO FRANCHISING LTDA,EUNICIO DOS ANJOS COSTA FILHO,new_company_to_socio
REDEVCO 15 PARTICIPACOES LTDA,LEONARDO FALBO DONATO,new_company_to_socio
REDEVCO 15 PARTICIPACOES LTDA,REDEVCO PARTICIPACOES LTDA,new_company_to_socio
REDEVCO 15 PARTICIPACOES LTDA,ANDRE LUIS DE OLIVEIRA AGOSTINHO,new_company_to_socio
MAESTRO SPALLA PARTICIPACOES LTDA,EDSON INACIO DA SILVA,new_company_to_socio
MAESTRO SPALLA PARTICIPACOES LTDA,ALVARO AUGUSTO MARANGONI,new_company_to_socio
MAESTRO SPALLA PARTICIPACOES LTDA,SAULO NEVILLE HOLZMANN,new_company_to_socio
MAESTRO SPALLA PARTICIPACOES LTDA,CAMILA VANA JATENE,new_company_to_socio
MAESTRO SPALLA PARTICIPACOES LTDA,LUCAS PAES SASSI,new_company_to_socio
MAESTRO SPALLA PARTICIPACOES LTDA,ANDRE JATENE,new_company_to_socio
MAESTRO SPALLA PARTICIPACOES LTDA,ERICA CARBONI PAVLOVSKY CORREA,new_company_to_socio
MAESTRO SPALLA PARTICIPACOES LTDA,ADRIANA MORALES SANTONI,new_company_to_socio
MAESTRO SPALLA PARTICIPACOES LTDA,JACKSON ALEXANDRE GONCALVES NASCIMENTO,new_company_to_socio
MAESTRO SPALLA PARTICIPACOES LTDA,LUIZ FERNANDO DE SOUZA SOUTO,new_company_to_socio
MAESTRO SPALLA PARTICIPACOES LTDA,RODRIGO PASCHOA BISONTI,new_company_to_socio
MAESTRO SPALLA PARTICIPACOES LTDA,VINICIUS ESTEVES NEVES,new_company_to_socio
MAESTRO SPALLA PARTICIPACOES LTDA,ANDERSON FREITAS PROSPERO,new_company_to_socio
MAESTRO SPALLA PARTICIPACOES LTDA,BRUNO PIZZO GALIATI,new_company_to_socio
MAESTRO SPALLA PARTICIPACOES LTDA,ERICK CARDOSO SANTOS LIMA,new_company_to_socio
MAESTRO SPALLA PARTICIPACOES LTDA,JOSE REGINALDO TIRITAN,new_company_to_socio
MAESTRO SPALLA PARTICIPACOES LTDA,LUIS FERNANDO OGA,new_company_to_socio
MAESTRO SPALLA PARTICIPACOES LTDA,MIKAEL VICTOR DE ARAUJO RAMOS,new_company_to_socio
SURIA METODO E CONSULTORIA LTDA.,SERGIO EDMUNDO SALFATIS,new_company_to_socio
SURIA METODO E CONSULTORIA LTDA.,PAULA JANETE SALFATIS,new_company_to_socio
CAM 05 AGRO EFICIENCIA AMBIENTAL LTDA.,SILVANO GERSZTEL,new_company_to_socio
CAM 05 AGRO EFICIENCIA AMBIENTAL LTDA.,CAM AGRO EFICIENCIA AMBIENTAL FUNDO DE INVESTIMENTO EM PARTICIPACOES - MULTIESTRATEGIA,new_company_to_socio
CAM 05 AGRO EFICIENCIA AMBIENTAL LTDA.,REAG ASSET MANAGEMENT S.A.,new_company_to_socio
CAM 05 AGRO EFICIENCIA AMBIENTAL LTDA.,PAULO ROBERTO TROTA,new_company_to_socio
MAIS VALIA EDUCACAO LTDA,RONALDO BORGES DA FONSECA,new_company_to_socio
MAIS VALIA EDUCACAO LTDA,KLERMANN DE PENNAFORT CALDAS NETO,new_company_to_socio
ORBICRED LTDA,DANIEL FREDERICO PANICO,new_company_to_socio
ORBICRED LTDA,DAVID TADEU PANICO,new_company_to_socio
ORBICRED LTDA,LUIZ CLAUDIO MARQUES MENEZES,new_company_to_socio
ORBICRED LTDA,RODRIGO ROMANO PRETOLA,new_company_to_socio
REDEVCO AMOREIRAS SPE LTDA,LEONARDO FALBO DONATO,new_company_to_socio
REDEVCO AMOREIRAS SPE LTDA,ANDRE LUIS DE OLIVEIRA AGOSTINHO,new_company_to_socio
REDEVCO AMOREIRAS SPE LTDA,IDUNA FUNDO DE INVESTIMENTO EM PARTICIPACOES MULTIESTRATEGIA,new_company_to_socio
ASSOCIAO EM PROL DOS DIREITOS DOS CONSUMIDORES DE MEDIC DO EST DE GOIAS,GLEYSSON VILELA SILVA,new_company_to_socio
LC - ASSESSORIA EMPRESARIAL LTDA.,FABIO LEITE CESAR,new_company_to_socio
QUASAR INVESTIMENTOS E PARTICIPACOES LTDA.,CARLOS ALBERTO HEITOR DE FARIAS MAGGIOLI FILHO,new_company_to_socio
QUASAR INVESTIMENTOS E PARTICIPACOES LTDA.,FERNANDA ELOI FRANCO,new_company_to_socio
QUASAR INVESTIMENTOS E PARTICIPACOES LTDA.,JOSE PAULO LEMA PERRI,new_company_to_socio
QUASAR INVESTIMENTOS E PARTICIPACOES LTDA.,FREDERICO ZAMBONI TEBECHRANI,new_company_to_socio
TENERE SAUDE E VIDA CORRETORA DE SEGUROS LTDA,TAMIN PARTICIPACOES LTDA,new_company_to_socio
TENERE SAUDE E VIDA CORRETORA DE SEGUROS LTDA,ANTONIO JOSE SANTOS GUIMARAES,new_company_to_socio
TENERE SAUDE E VIDA CORRETORA DE SEGUROS LTDA,EUNICIO DOS ANJOS COSTA FILHO,new_company_to_socio
RFE CAPITAL PARTNERS S A,MARIA CANDIDA DE CAMPOS VERGANI BULHOES,new_company_to_socio
RFE CAPITAL PARTNERS S A,RODOLFO TURELLI,new_company_to_socio
TAORMINA SOLUCOES FINANCEIRAS S.A,ROBERTO EDUARDO FERRANTY MAC LENNAN,new_company_to_socio
TAORMINA SOLUCOES FINANCEIRAS S.A,MARCELO DE MACEDO SOARES E SILVA,new_company_to_socio
TAORMINA SOLUCOES FINANCEIRAS S.A,JOAO CARLOS FALBO MANSUR,new_company_to_socio
TAORMINA SOLUCOES FINANCEIRAS S.A,FERNANDO BONACCORSO,new_company_to_socio
TAORMINA SOLUCOES FINANCEIRAS S.A,LEONARDO FALBO DONATO,new_company_to_socio
FLORES DO BRASIL TECNOLOGIA E SISTEMAS LTDA,CARLOS EDUARDO BENITEZ,new_company_to_socio
FLORES DO BRASIL TECNOLOGIA E SISTEMAS LTDA,BLACK MAMBA PARTICIPACOES LTDA,new_company_to_socio
REDEVCO HOLDING PORTOFINO 01 S.A,ANDRE LUIS DE OLIVEIRA AGOSTINHO,new_company_to_socio
REDEVCO HOLDING PORTOFINO 01 S.A,LEONARDO FALBO DONATO,new_company_to_socio
FF PARTICIPACAO LTDA,LUIZ AUGUSTO ARAGAO DE VILLAR FILHO,new_company_to_socio
FF PARTICIPACAO LTDA,ANTONIO AUGUSTO GUERREIRO ARAGAO DE VILLAR,new_company_to_socio
FF PARTICIPACAO LTDA,LIVIA CRAVO SODRE DE ARAGAO DE VILLAR,new_company_to_socio
CLIMINVEST LTDA,CAMILA DE PAULA RAMOS,new_company_to_socio
CLIMINVEST LTDA,QUASAR HOLDING S.A.,new_company_to_socio
CLIMINVEST LTDA,CARLOS ALBERTO HEITOR DE FARIAS MAGGIOLI FILHO,new_company_to_socio
RJSS CAPITAL PARTNERS S.A.,MARIA CANDIDA DE CAMPOS VERGANI BULHOES,new_company_to_socio
RJSS CAPITAL PARTNERS S.A.,FABIANA FRANCO,new_company_to_socio
ONLINE SELLERS LTDA,LUIZ AUGUSTO ARAGAO DE VILLAR FILHO,new_company_to_socio
ONLINE SELLERS LTDA,FAZ FUTURO PARTICIPACOES LTDA,new_company_to_socio
FANEM LTDA,DJALMA LUIZ RODRIGUES,new_company_to_socio
FANEM LTDA,DLR PARTICIPACOES SOCIEDADE UNIPESSOAL LTDA,new_company_to_socio
FANEM LTDA,KARIN SCHMIDT RODRIGUES MASSARO,new_company_to_socio
MCJ TRANSPORTES DE CARGAS RODOVIARIAS LTDA,EDMILSON QUIRINO DA SILVA,new_company_to_socio
FOLLA ADVOGADOS ASSOCIADOS,MARCO FOLLA DE RENZIS,new_company_to_socio
FOLLA ADVOGADOS ASSOCIADOS,ADALBERTO FERRAZ,new_company_to_socio
FOLLA ADVOGADOS ASSOCIADOS,REGIS BARBOSA DE MELLO JUNIOR,new_company_to_socio
FOLLA ADVOGADOS ASSOCIADOS,LUIZA HELENA FIRMIANO E SILVA,new_company_to_socio
FOLLA ADVOGADOS ASSOCIADOS,LETICIA BERLOFA MAZZONI,new_company_to_socio
FOLLA ADVOGADOS ASSOCIADOS,MARIA FERNANDA BRAGA OLIVEIRA PERRICCI,new_company_to_socio
FOLLA ADVOGADOS ASSOCIADOS,LARISSA SOUTO DA SILVA TRUJILANO,new_company_to_socio
FOLLA ADVOGADOS ASSOCIADOS,RAFAELLA GRANER MOTTA,new_company_to_socio
FOLLA ADVOGADOS ASSOCIADOS,MARILIA RITA RUTKOWSKI SILVEIRA,new_company_to_socio
FOLLA ADVOGADOS ASSOCIADOS,PAOLA CRISTINA PIVETTA,new_company_to_socio
CAYNE DESENVOLVIMENTO IMOBILIARIO I LTDA,RODOLPHO ROCHA RUIZ,new_company_to_socio
CAYNE DESENVOLVIMENTO IMOBILIARIO I LTDA,ALAMEDA PARTICIPACOES E ADMINISTRACAO DE BENS LTDA,new_company_to_socio
CAYNE DESENVOLVIMENTO IMOBILIARIO I LTDA,LUIZ CARLOS MOREIRA LIMA,new_company_to_socio
CAM 01 AGRO EFICIENCIA AMBIENTAL LTDA.,SILVANO GERSZTEL,new_company_to_socio
CAM 01 AGRO EFICIENCIA AMBIENTAL LTDA.,CAM AGRO EFICIENCIA AMBIENTAL FUNDO DE INVESTIMENTO EM PARTICIPACOES - MULTIESTRATEGIA,new_company_to_socio
CAM 01 AGRO EFICIENCIA AMBIENTAL LTDA.,REAG ASSET MANAGEMENT S.A.,new_company_to_socio
CAM 01 AGRO EFICIENCIA AMBIENTAL LTDA.,PAULO ROBERTO TROTA,new_company_to_socio
SSA ACADEMY LTDA,LUCIANO CINTRA CORTIZO,new_company_to_socio
SSA ACADEMY LTDA,REAG CAPITAL HOLDING S.A.,new_company_to_socio
SSA ACADEMY LTDA,ADILSON PINTO BAPTISTA JUNIOR,new_company_to_socio
FYP 03 SPE FAZENDA SANTANA EMPREENDIMENTOS IMOBILIARIOS LTDA.,JOAO CARLOS FALBO MANSUR,new_company_to_socio
FYP 03 SPE FAZENDA SANTANA EMPREENDIMENTOS IMOBILIARIOS LTDA.,THIAGO FERNANDES DE CASTRO,new_company_to_socio
FYP 03 SPE FAZENDA SANTANA EMPREENDIMENTOS IMOBILIARIOS LTDA.,BRUNO FAKIANI,new_company_to_socio
FYP 03 SPE FAZENDA SANTANA EMPREENDIMENTOS IMOBILIARIOS LTDA.,LUIS FELIPE ZEENNI YOUNES,new_company_to_socio
FYP 03 SPE FAZENDA SANTANA EMPREENDIMENTOS IMOBILIARIOS LTDA.,FYP EMPREENDIMENTOS IMOBILIARIOS S.A.,new_company_to_socio
FYP 03 SPE FAZENDA SANTANA EMPREENDIMENTOS IMOBILIARIOS LTDA.,VICTORIA REAL ESTATE PARTICIPACOES S.A.,new_company_to_socio
PLATA SAO BENTO SPE DESENVOLVIMENTO IMOBILIARIO LTDA,MARCELO PASSAGLIA PARACCHINI,new_company_to_socio
PLATA SAO BENTO SPE DESENVOLVIMENTO IMOBILIARIO LTDA,JULIANO LEITE MALARA,new_company_to_socio
PLATA SAO BENTO SPE DESENVOLVIMENTO IMOBILIARIO LTDA,EDGAR SUETUGUI,new_company_to_socio
PLATA SAO BENTO SPE DESENVOLVIMENTO IMOBILIARIO LTDA,ENRICO ANCAO CARBONE,new_company_to_socio
PLATA SAO BENTO SPE DESENVOLVIMENTO IMOBILIARIO LTDA,ANTONIO CARLOS LOPES,new_company_to_socio
PLATA SAO BENTO SPE DESENVOLVIMENTO IMOBILIARIO LTDA,LUIS GUSTAVO KOOITI CECCON,new_company_to_socio
PLATA SAO BENTO SPE DESENVOLVIMENTO IMOBILIARIO LTDA,SILVANO GERSZTEL,new_company_to_socio
PLATA SAO BENTO SPE DESENVOLVIMENTO IMOBILIARIO LTDA,PATRICIA MEDEIROS HENRIQUES,new_company_to_socio
PLATA SAO BENTO SPE DESENVOLVIMENTO IMOBILIARIO LTDA,RUY ASSUMPCAO NETO,new_company_to_socio
PLATA SAO BENTO SPE DESENVOLVIMENTO IMOBILIARIO LTDA,ANGA CAPITAL ASSESSORIA E PARTICIPACOES LTDA,new_company_to_socio
PLATA SAO BENTO SPE DESENVOLVIMENTO IMOBILIARIO LTDA,ANGELICA MARIA DE QUEIROZ,new_company_to_socio
PLATA SAO BENTO SPE DESENVOLVIMENTO IMOBILIARIO LTDA,SAPUCAIA HOLDING E PARTICIPACOES LTDA,new_company_to_socio
PLATA SAO BENTO SPE DESENVOLVIMENTO IMOBILIARIO LTDA,PLATA SAO BENTO SPE DESENVOLVIMENTO IMOBILIARIO LTDA,new_company_to_socio
MAMORI PARTICIPACOES INTERMEDIACOES E CONSULTORIA EMPRESARIAL LTDA,FABIO BAPTISTA GARCIA,new_company_to_socio
LIMA SERVICOS LTDA,FRANCISCO DAS CHAGAS DE SOUSA,new_company_to_socio
AETERNITAS PARTICIPACOES LTDA,TIAGO REIS DE ATHAYDE MATTA,new_company_to_socio
AETERNITAS PARTICIPACOES LTDA,SVEN FUNDO DE INVESTIMENTO MULTIMERCADO,new_company_to_socio
AETERNITAS PARTICIPACOES LTDA,DARIO GRAZIATO TANURE,new_company_to_socio
VIVER INCORPORADORA E CONSTRUTORA S.A.,RODRIGO CESAR DIAS MACHADO,new_company_to_socio
VIVER INCORPORADORA E CONSTRUTORA S.A.,CLAUDIO KAWA HERMOLIN,new_company_to_socio
VIVER INCORPORADORA E CONSTRUTORA S.A.,ROBERTO SZACHNOWICZ,new_company_to_socio
VIVER INCORPORADORA E CONSTRUTORA S.A.,MILTON NASSAU RIBEIRO,new_company_to_socio
VIVER INCORPORADORA E CONSTRUTORA S.A.,ANDRE LUIS DE OLIVEIRA AGOSTINHO,new_company_to_socio
REAG-CHEMIE COMERCIO DE PRODUTOS MEDICOS E HOSPITALARES LTDA.,JOSE LUIZ CORREIA FARIA,new_company_to_socio
REAG-CHEMIE COMERCIO DE PRODUTOS MEDICOS E HOSPITALARES LTDA.,MARCIA DE CASSIA MORAES FARIA,new_company_to_socio
ORBIZ CAPITAL LTDA,DAVID TADEU PANICO,new_company_to_socio
ORBIZ CAPITAL LTDA,DANIEL FREDERICO PANICO,new_company_to_socio
ORBIZ CAPITAL LTDA,LUIZ CLAUDIO MARQUES MENEZES,new_company_to_socio
ORBIZ CAPITAL LTDA,RODRIGO ROMANO PRETOLA,new_company_to_socio
ORBIZ CAPITAL LTDA,PAULO HELI ALVES FERREIRA,new_company_to_socio
MONEY PLUS PARTICIPACOES LTDA,CARLOS EDUARDO BENITEZ,new_company_to_socio
MONEY PLUS PARTICIPACOES LTDA,BLACK MAMBA PARTICIPACOES LTDA,new_company_to_socio
FACTS ASSESSORIA EMPRESARIAL LTDA,LEONARDO DE SOUZA CARVALHO,new_company_to_socio
FACTS ASSESSORIA EMPRESARIAL LTDA,VIVIANE CESTARI DE SOUZA CARVALHO,new_company_to_socio
GERALD DO BRASIL EXPORTADORA LTDA.,FERNANDO ANTONIO ALBINO DE OLIVEIRA,new_company_to_socio
GERALD DO BRASIL EXPORTADORA LTDA.,GEORGE MAURICE FAIRMAN,new_company_to_socio
"FDC EMPREENDIMENTOS, ADMINISTRACAO E PARTICIPACAO LTDA.",IDUNA FUNDO DE INVESTIMENTO EM PARTICIPACOES MULTIESTRATEGIA,new_company_to_socio
"FDC EMPREENDIMENTOS, ADMINISTRACAO E PARTICIPACAO LTDA.",ANDRE DAYRELL GONTIJO,new_company_to_socio
REVEE  REAL ESTATE VENUES & ENTERTAINMENT PARTICIPACOES S A,LEONARDO FALBO DONATO,new_company_to_socio
REVEE  REAL ESTATE VENUES & ENTERTAINMENT PARTICIPACOES S A,ANA LUCIA DOS SANTOS SOUZA,new_company_to_socio
ARANELLO ENGENHARIA LTDA,VINICIUS AUGUSTO ARAUJO PAVANELLO,new_company_to_socio
ARANELLO ENGENHARIA LTDA,ANA CINTIA SIQUEIRA ARAUJO,new_company_to_socio
QUALITY SERVICOS ADMINISTRATIVOS LTDA,THIAGO SOUZA GRAMARI,new_company_to_socio
KINGS FARIA LIMA PARTICIPACOES S.A.,ANTONIO JOSE SANTOS GUIMARAES,new_company_to_socio
KINGS FARIA LIMA PARTICIPACOES S.A.,MARISA BIANCULLI NASSAR,new_company_to_socio
CAM 02 AGRO EFICIENCIA AMBIENTAL LTDA.,SILVANO GERSZTEL,new_company_to_socio
CAM 02 AGRO EFICIENCIA AMBIENTAL LTDA.,PAULO ROBERTO TROTA,new_company_to_socio
CAM 02 AGRO EFICIENCIA AMBIENTAL LTDA.,CAM AGRO EFICIENCIA AMBIENTAL FUNDO DE INVESTIMENTO EM PARTICIPACOES - MULTIESTRATEGIA,new_company_to_socio
CAM 02 AGRO EFICIENCIA AMBIENTAL LTDA.,REAG ASSET MANAGEMENT S.A.,new_company_to_socio
VERO CONSULTING LTDA,ROBERTO BUSATO BELGER,new_company_to_socio
VERO CONSULTING LTDA,GUSTAVO SCHROEDER BELGER,new_company_to_socio
QUALITY CAPITAL CONSULTORIA E GESTAO DE NEGOCIOS LTDA,THIAGO SOUZA GRAMARI,new_company_to_socio
PORTO FERRAZ CONSTRUTORA LTDA,VICTOR PORTO MAGGIOLI,new_company_to_socio
PORTO FERRAZ CONSTRUTORA LTDA,CARLOS ALBERTO HEITOR DE FARIAS MAGGIOLI FILHO,new_company_to_socio
MPPC CONSULTORIA & PARTICIPACOES LTDA.,PAULA CUPERTINO MEINBERG,new_company_to_socio
MPPC CONSULTORIA & PARTICIPACOES LTDA.,MAURO PEREIRA BUENO MEINBERG,new_company_to_socio
PP PROMOTORA DE VENDAS S.A.,LEONARDO DE SOUZA CARVALHO,new_company_to_socio
PP PROMOTORA DE VENDAS S.A.,LEONARDO FALBO DONATO,new_company_to_socio
VERO PARTICIPACOES E INVESTIMENTOS LTDA.,GUSTAVO SCHROEDER BELGER,new_company_to_socio
VERO PARTICIPACOES E INVESTIMENTOS LTDA.,LETICIA SCHROEDER BELGER NUNES,new_company_to_socio
EMPIRICA HOLDING LTDA,FABIANA FRANCO,new_company_to_socio
EMPIRICA HOLDING LTDA,DARIO GRAZIATO TANURE,new_company_to_socio
EMPIRICA HOLDING LTDA,REAG ASSET MANAGEMENT S.A.,new_company_to_socio
FRIDAY INSTITUICAO DE PAGAMENTOS LTDA.,FELIPE MENDES DE OLIVEIRA CASTRO,new_company_to_socio
FRIDAY INSTITUICAO DE PAGAMENTOS LTDA.,DARIO GRAZIATO TANURE,new_company_to_socio
DELTA CAPITAL CONSULTORIA LIMITADA.,PAULO EDUARDO CHIACCHIO,new_company_to_socio
DELTA CAPITAL CONSULTORIA LIMITADA.,LUIZ CARLOS MOREIRA LIMA,new_company_to_socio
ASSOCIACAO JARDIM TORIBA,FERNANDO ANTONIO ALBINO DE OLIVEIRA,new_company_to_socio
ASSOCIACAO JARDIM TORIBA,AURELIO GUZZONI,new_company_to_socio
ASSOCIACAO JARDIM TORIBA,JOAO CARLOS DE PAIVA VERISSIMO,new_company_to_socio
KANOA SANTISTA BAR E RESTAURANTE LTDA,CLEIDE MONTERO FREIRE,new_company_to_socio
KANOA SANTISTA BAR E RESTAURANTE LTDA,KATIA APARECIDA ROCHA MORONI,new_company_to_socio
KANOA SANTISTA BAR E RESTAURANTE LTDA,CRISTIANE CRISTINA MARTA DE ARAUJO,new_company_to_socio
KANOA SANTISTA BAR E RESTAURANTE LTDA,GIULIANA MORONI MARTINS,new_company_to_socio
KANOA SANTISTA BAR E RESTAURANTE LTDA,MARIANA MORONI MARTINS,new_company_to_socio
ORLANDI ADVOGADOS ASSOCIADOS,SAVERIO ORLANDI,new_company_to_socio
ORLANDI ADVOGADOS ASSOCIADOS,BRUNO YUDI SOARES KOGA,new_company_to_socio
RSF CAPITAL PARTNERS S.A.,ANTONIO JOSE SANTOS GUIMARAES,new_company_to_socio
RSF CAPITAL PARTNERS S.A.,MARISA BIANCULLI NASSAR,new_company_to_socio
P MACHADO CONSULTORIA EMPRESARIAL LTDA,PAULO ROBERTO BATISTA MACHADO,new_company_to_socio
VICMALL NAZARE EMPREENDIMENTOS IMOBILIARIOS LTDA,VAGNER QUARTERO MARTIM,new_company_to_socio
VICMALL NAZARE EMPREENDIMENTOS IMOBILIARIOS LTDA,VICTORIA PROPERTIES EMPREENDIMENTOS S.A.,new_company_to_socio
VICMALL NAZARE EMPREENDIMENTOS IMOBILIARIOS LTDA,VIC SHOPPING CONSULTORIA LTDA,new_company_to_socio
VICMALL NAZARE EMPREENDIMENTOS IMOBILIARIOS LTDA,JOAO CARLOS FALBO MANSUR,new_company_to_socio
VICMALL NAZARE EMPREENDIMENTOS IMOBILIARIOS LTDA,JOAO FERNANDO LANTIERI SAMMARONE,new_company_to_socio
VICMALL NAZARE EMPREENDIMENTOS IMOBILIARIOS LTDA,FABIO CARLOS PEREIRA DA SILVA,new_company_to_socio
VICMALL NAZARE EMPREENDIMENTOS IMOBILIARIOS LTDA,JULIANA KAIRALLA GARCIA VIOTTI,new_company_to_socio
3K GESTAO DE PROCESSOS LTDA.,KARIN SCHMIDT RODRIGUES MASSARO,new_company_to_socio
3K GESTAO DE PROCESSOS LTDA.,KRISTINE SCHMIDT RODRIGUES,new_company_to_socio
3K GESTAO DE PROCESSOS LTDA.,KATIA SCHMIDT RODRIGUES,new_company_to_socio
3K GESTAO DE PROCESSOS LTDA.,DJALMA LUIZ RODRIGUES,new_company_to_socio
"CASA DE ASSESSORIA DO CORRETOR, ADMINISTRACAO, CONSULTORIA E CORRETAGEM DE SEGUROS LTDA",C6 SEG ASSESSORIA E CONSULTORIA EM SEGUROS LTDA,new_company_to_socio
"CASA DE ASSESSORIA DO CORRETOR, ADMINISTRACAO, CONSULTORIA E CORRETAGEM DE SEGUROS LTDA",FABIO PELLACANI BASILONE,new_company_to_socio
"CASA DE ASSESSORIA DO CORRETOR, ADMINISTRACAO, CONSULTORIA E CORRETAGEM DE SEGUROS LTDA",MARCOS SILVA MASSUKADO,new_company_to_socio
"CASA DE ASSESSORIA DO CORRETOR, ADMINISTRACAO, CONSULTORIA E CORRETAGEM DE SEGUROS LTDA",PAULO ROBERTO BATISTA MACHADO,new_company_to_socio
DISTRIBUIDORA EMMANUEL MONTEIRO LTDA-ME,MARIA LUCIA DA SILVA GOMES,new_company_to_socio
DISTRIBUIDORA EMMANUEL MONTEIRO LTDA-ME,GERSON CARLOS GOMES,new_company_to_socio
SLB ASSESSORIA EMPRESARIAL LTDA,LEONARDO BENITEZ,new_company_to_socio
SLB ASSESSORIA EMPRESARIAL LTDA,RODRIGO BENITEZ,new_company_to_socio
SLB ASSESSORIA EMPRESARIAL LTDA,CARLOS EDUARDO BENITEZ,new_company_to_socio
VIALEX CONSULTORIA E PUBLICIDADE LTDA,GIULIANA NIGRO ARGESE,new_company_to_socio
EASYLAB- SUPRIMENTOS ANALITICOS LTDA,JOSE LUIZ CORREIA FARIA,new_company_to_socio
RCC PARTNERS LTDA,FERNANDO ALVES D AMORIM,new_company_to_socio
RCC PARTNERS LTDA,MARIO DELBIANCO,new_company_to_socio
RCC PARTNERS LTDA,MARCELO PEREIRA FANGANIELLO,new_company_to_socio
RCC PARTNERS LTDA,RCC CAPITAL PARTNERS S.A,new_company_to_socio
RCC PARTNERS LTDA,ALBERT SILVA,new_company_to_socio
RCC PARTNERS LTDA,MARIA CANDIDA DE CAMPOS VERGANI BULHOES,new_company_to_socio
RCC PARTNERS LTDA,LEONARDO DE SOUZA CARVALHO,new_company_to_socio
RCC PARTNERS LTDA,ANA PAULA OLIVEIRA DE AZEVEDO,new_company_to_socio
RCC PARTNERS LTDA,ROBERTO DUD,new_company_to_socio
RCC PARTNERS LTDA,MARCELO LUIZ DOS SANTOS,new_company_to_socio
RCC PARTNERS LTDA,FELIPE GONCALVES DOS SANTOS,new_company_to_socio
ANJOODA HOLDING LTDA,REAG CAPITAL HOLDING S.A.,new_company_to_socio
ANJOODA HOLDING LTDA,MARIA CANDIDA DE CAMPOS VERGANI BULHOES,new_company_to_socio
ANJOODA HOLDING LTDA,LEONARDO DE SOUZA CARVALHO,new_company_to_socio
MUNDO FESTAS LTDA,THAIS CRISTINE RANCOLETA ALVES,new_company_to_socio
MUNDO FESTAS LTDA,RODRIGO ROMANO PRETOLA,new_company_to_socio
MUNDO FESTAS LTDA,ISABELLA DE AZEVEDO PINTO RODRIGUES,new_company_to_socio
ANHANGUERA  ADMINISTRADORA DE IMOVEIS LTDA,ANA CRISTINA UMBELINO DOS SANTOS BORGES,new_company_to_socio
ANHANGUERA  ADMINISTRADORA DE IMOVEIS LTDA,CARLOS FREDERICO DE PAULA LUCAS,new_company_to_socio
ANHANGUERA  ADMINISTRADORA DE IMOVEIS LTDA,CARMEM SYLVIA DE PAULA LUCAS,new_company_to_socio
ANHANGUERA  ADMINISTRADORA DE IMOVEIS LTDA,CRISTYANA MACEDO LEITE SANTOS FERREIRA,new_company_to_socio
ANHANGUERA  ADMINISTRADORA DE IMOVEIS LTDA,DANILO NOGUEIRA MAGALHAES,new_company_to_socio
ANHANGUERA  ADMINISTRADORA DE IMOVEIS LTDA,FREDERICO AUGUSTO DE AZEVEDO LIMA,new_company_to_socio
ANHANGUERA  ADMINISTRADORA DE IMOVEIS LTDA,JOSE UMBELINO DOS SANTOS,new_company_to_socio
ANHANGUERA  ADMINISTRADORA DE IMOVEIS LTDA,MARIA AMELIA DE AZEVEDO LIMA,new_company_to_socio
ANHANGUERA  ADMINISTRADORA DE IMOVEIS LTDA,MILENA DE AZEVEDO LIMA AGUIAR,new_company_to_socio
ANHANGUERA  ADMINISTRADORA DE IMOVEIS LTDA,PAULO ANTONIO DE AZEVEDO LIMA,new_company_to_socio
ANHANGUERA  ADMINISTRADORA DE IMOVEIS LTDA,PEDRO AUGUSTO CANDIDO DE OLIVEIRA,new_company_to_socio
ANHANGUERA  ADMINISTRADORA DE IMOVEIS LTDA,LUIZ FELIPE CANDIDO DE OLIVEIRA,new_company_to_socio
REDEVCO DESENVOLVIMENTO IMOBILIARIO LTDA.,LEONARDO FALBO DONATO,new_company_to_socio
REDEVCO DESENVOLVIMENTO IMOBILIARIO LTDA.,ANDRE LUIS DE OLIVEIRA AGOSTINHO,new_company_to_socio
REDEVCO DESENVOLVIMENTO IMOBILIARIO LTDA.,R2 PARTNERS LTDA,new_company_to_socio
BLUM CAPITAL PARTNERS LTDA.,VILMA DOMINGUES ZAMBELLO,new_company_to_socio
BLUM CAPITAL PARTNERS LTDA.,LUCIANE ZAMBELLO,new_company_to_socio
BLUM CAPITAL PARTNERS LTDA.,LEONARDO FALBO DONATO,new_company_to_socio
BLUM CAPITAL PARTNERS LTDA.,REAG ASSET MANAGEMENT S.A.,new_company_to_socio
BLUM CAPITAL PARTNERS LTDA.,LURIX CAPITAL SA,new_company_to_socio
BLUM CAPITAL PARTNERS LTDA.,FABIANA FRANCO,new_company_to_socio
MARCIO RYOITI SUZUKI APOIO ADMINISTRATIVO LTDA,MARCIO RYOITI SUZUKI,new_company_to_socio
BV - EMPREENDIMENTOS IMOBILIARIOS SPE LTDA.,MARCELO MANHAES DE ALMEIDA,new_company_to_socio
BV - EMPREENDIMENTOS IMOBILIARIOS SPE LTDA.,EBF INVESTIMENTOS LTDA,new_company_to_socio
BV - EMPREENDIMENTOS IMOBILIARIOS SPE LTDA.,MANHAES DE ALMEIDA EMPREENDIMENTOS LTDA,new_company_to_socio
